id,detail_url,title,location,timeline_hours,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
196787,https://batdongsan.vn/cho-thue-nha-mat-tien-thach-lam-92m2-4tang-doi-dien-truong-hoc-gan-nga-tu-r196787,"Cho thuê nhà Mặt Tiền Thạch Lam 92m², 4TẦNG - ĐỐI DIỆN TRƯỜNG HỌC, GẦN NGÃ TƯ","Tân Phú, Hồ Chí Minh",48,92.0,5.0,5.0,5.0,True,34.0
196777,https://batdongsan.vn/thue-nha-nguyen-can-hxt-lo-goc-quan-8-4-tang-cai-tao-dc-8pn-gia-30tr-r196777,"Thuê nhà nguyên căn HXT  lô góc Quận 8, 4 tầng cải tạo đc 8PN, giá 30tr","Quận 8, Hồ Chí Minh",48,70.0,8.0,4.0,5.0,False,30.0
196689,https://batdongsan.vn/linhhk-cho-thue-nha-hoan-kiem-150m2-x-5-tang-vi-tri-trung-tam-r196689,"LinhHK cho thuê nhà Hoàn Kiếm – 150m² x 5 tầng, vị trí trung tâm","Hoàn Kiếm, Hà Nội",72,150.0,,,6.0,False,80.0
142301,https://batdongsan.vn/cho-thue-toa-nha-2-mat-tien-diep-minh-chau-160m2-5lau-r142301,Cho thuê Tòa nhà 2 Mặt tiền Diệp Minh Châu 160m2 - 5Lầu,"Tân Phú, Hồ Chí Minh",7200,160.0,10.0,9.0,6.0,True,75.0
142012,https://batdongsan.vn/10-trieuthang-cho-thue-nha-nguyen-can-3-tang-2-mat-thoang-gan-aeon-mall-r142012,🏠 10 triệu/tháng 🏠 CHO THUÊ NHÀ NGUYÊN CĂN 3 TẦNG (2 MẶT THOÁNG) GẦN AEON MALL,"Huế, Thừa Thiên Huế",7200,112.0,3.0,2.0,4.0,False,10.0
141965,https://batdongsan.vn/cho-thue-nha-mat-tien-tan-quy-64m2-2lau-ngay-nga-tu-r141965,"Cho thuê nhà Mặt tiền Tân Quý 64m2, 2Lầu - NGAY NGÃ TƯ","Tân Phú, Hồ Chí Minh",7200,64.0,4.0,3.0,3.0,True,22.0
142373,https://batdongsan.vn/7-trieuthang-cho-thue-nha-2-tang-mat-tien-le-duan-r142373,🏠 7 triệu/tháng 🆘 CHO THUÊ NHÀ 2 TẦNG MẶT TIỀN LÊ DUẨN,"Huế, Thừa Thiên Huế",7200,80.0,2.0,2.0,3.0,True,7.0
141969,https://batdongsan.vn/cho-thue-nha-mat-tien-son-ky-120m2-1lau-25trieu-gan-nga-tu-r141969,"Cho thuê nhà Mặt Tiền Sơn Kỳ 120m2, 1Lầu, 25Triệu - gần Ngã Tư","Tân Phú, Hồ Chí Minh",7200,120.0,3.0,2.0,2.0,True,25.0
141867,https://batdongsan.vn/nha-nguyen-can-4-tang-dep-duong-rong-xe-tai-xuan-thoi-thuong-hoc-mon-r141867,"Nhà Nguyên Căn 4 Tầng Đẹp, Đường Rộng Xe Tải, Xuân Thới Thượng, Hóc Môn","Hóc Môn, Hồ Chí Minh",7200,115.0,5.0,4.0,5.0,False,15.0
142298,https://batdongsan.vn/cho-thue-nha-mat-tien-doc-lap-160m2-2lau-gan-nga-tu-truong-hoc-r142298,"Cho thuê nhà Mặt tiền Độc Lập 160m2, 2Lầu - GẦN NGÃ TƯ - TRƯỜNG HỌC","Tân Phú, Hồ Chí Minh",7200,160.0,5.0,4.0,3.0,True,45.0
195334,https://batdongsan.vn/cho-thue-nha-nguyen-can-tan-lap-dan-phuong-nha-lo-goc-5-tang-3-phong-ngu-duong-oto-tranh-r195334,Cho thuê nhà nguyên căn Tân Lập Đan Phượng. Nhà lô góc 5 tầng 3 phòng ngủ. Đường Ôtô tránh,"Đan Phượng, Hà Nội",168,30.0,3.0,4.0,6.0,False,10.0
195494,https://batdongsan.vn/cho-thue-can-ho-tap-the-nguyen-cong-tru-tang-1-80m2-dep-nhu-moi-vua-o-vua-kinh-doanh-r195494,CHO THUÊ CĂN HỘ TẬP THỂ NGUYỄN CÔNG TRỨ – TẦNG 1 – 80M² – ĐẸP NHƯ MỚI – VỪA Ở VỪA KINH DOANH,"Hai Bà Trưng, Hà Nội",168,80.0,2.0,,1.0,False,12.0
195165,https://batdongsan.vn/cho-thue-nha-5-tang-mat-duong-hoang-van-thu-sat-quang-truong-32-bac-giang-r195165,CHO THUÊ NHÀ 5 TẦNG MẶT ĐƯỜNG HOÀNG VĂN THỤ – SÁT QUẢNG TRƯỜNG 3/2 – BẮC GIANG,"Bắc Giang, Bắc Giang",336,80.0,1.0,1.0,6.0,True,25.0
195480,https://batdongsan.vn/chinh-chu-cho-thue-nha-4-tang-tai-ngo-896-nguyen-khoai-phuong-thanh-tri-quan-hoang-mai-ha-noi-r195480,"CHÍNH CHỦ CHO THUÊ NHÀ 4 TẦNG TẠI NGÕ 896 NGUYỄN KHOÁI, PHƯỜNG THANH TRÌ, QUẬN HOÀNG MAI, HÀ NỘI","Hoàng Mai, Hà Nội",168,30.0,3.0,3.0,5.0,False,9.0
195396,https://batdongsan.vn/cho-thue-nha-mat-tien-tan-ky-tan-quy-101m2-2lau-gan-nga-tu-aeon-dh-cong-thuong-r195396,"Cho thuê nhà Mặt Tiền Tân Kỳ Tân Quý 101m², 2Lầu - GẦN NGÃ TƯ AEON , ĐH CÔNG THƯƠNG","Tân Phú, Hồ Chí Minh",168,101.0,3.0,3.0,3.0,True,27.0
195624,https://batdongsan.vn/cho-thue-nha-35-tang-hau-ai-van-canh-gia-8-trieu-thang-dien-nuoc-gia-dan-r195624,"Cho thuê nhà 3,5 tầng Hậu Ái, Vân Canh, giá 8 triệu/ tháng, điện nước giá dân","Hoài Đức, Hà Nội",168,46.0,3.0,4.0,6.0,False,8.0
195802,https://batdongsan.vn/cho-thue-tang-1-lam-cua-hang-van-phong-kinh-doanh-gia-35-50-trieu-r195802,Cho thuê tầng 1 làm cửa hàng văn phòng kinh doanh giá 35 50 triệu,"Đống Đa, Hà Nội",168,160.0,1.0,1.0,1.0,False,50.0
195547,https://batdongsan.vn/cho-thue-nha-2-mat-tien-van-cao-91m2-1lau-doi-dien-truong-cd-gan-nga-tu-r195547,"Cho thuê nhà 2 MẶT TIỀN Văn Cao 91m², 1Lầu - ĐỐI DIỆN TRƯỜNG CĐ, GẦN NGÃ TƯ","Tân Phú, Hồ Chí Minh",168,91.0,2.0,2.0,2.0,True,40.0
195693,https://batdongsan.vn/cho-thue-nha-mat-tien-luy-ban-bich-qtan-phu-100m22lau-ngay-ubnd-quan-r195693,"Cho thuê nhà Mặt Tiền Lũy Bán Bích q.Tân Phú, 100m²,2Lầu- NGAY UBND QUẬN","Tân Phú, Hồ Chí Minh",168,100.0,6.0,6.0,3.0,True,30.0
195644,https://batdongsan.vn/1812251-cho-thue-6-tang-mat-pho-gan-cv-cau-giay-co-the-lam-van-phong-kinh-doanh-xuat-khau-r195644,"18.12.25.1 Cho thuê 6 tầng mặt phố gần CV Cầu Giấy, có thể làm văn phòng, kinh doanh, xuất khẩu","Cầu Giấy, Hà Nội",168,75.0,6.0,6.0,7.0,True,80.0
195662,https://batdongsan.vn/linhhk-cho-thue-nha-pho-dien-tich-su-dung-655m2-5-tang-via-he-rong-r195662,"LinhHK cho thuê nhà phố diện tích sử dụng 655m² – 5 tầng, vỉa hè rộng","Hoàn Kiếm, Hà Nội",168,655.0,,,6.0,False,105.0
195546,https://batdongsan.vn/cho-thue-nha-mat-tien-go-dau-62m2-3lau-20-trieu-gan-aeon-r195546,"Cho thuê nhà Mặt Tiền Gò Dầu 62m², 3Lầu, 20 Triệu - GẦN AEON","Tân Phú, Hồ Chí Minh",168,62.0,5.0,4.0,4.0,True,20.0
143364,https://batdongsan.vn/cho-thue-1300m2-lau-1-18d-cong-hoa-phuong-4-tan-binh-r143364,"Cho Thuê 1300m2 Lầu 1: 18D Cộng Hoà, Phường 4, Tân Bình","Tân Bình, Hồ Chí Minh",7200,1300.0,7.0,5.0,3.0,False,195.0
143019,https://batdongsan.vn/cho-thue-nha-mat-tien-thoai-ngoc-hau-110m2-1lau-gan-nga-tu-chung-cu-r143019,"Cho thuê nhà mặt tiền Thoại Ngọc Hầu 110m2, 1Lầu - GẦN NGÃ TƯ - CHUNG CƯ","Tân Phú, Hồ Chí Minh",7200,110.0,2.0,2.0,2.0,True,30.0
143335,https://batdongsan.vn/cho-thue-mat-bang-tang-234-tai-78-hang-giay-goc-nga-tu-cho-dong-xuan-r143335,"CHO THUÊ MẶT BẰNG TẦNG 2,3,4 TẠI 78 HÀNG GIẤY – GÓC NGÃ TƯ CHỢ ĐỒNG XUÂN","Hoàn Kiếm, Hà Nội",7200,20.0,,,2.0,False,16.0
143187,https://batdongsan.vn/cho-thue-nha-80m2-x-6-tang-thang-may-trung-kinh-trung-hoa-cau-giay-45trthang-r143187,"Cho thuê nhà 80m² x 6 tầng thang máy, Trung Kính, Trung Hòa, Cầu Giấy, 45tr/tháng","Cầu Giấy, Hà Nội",7200,80.0,10.0,10.0,7.0,False,45.0
142780,https://batdongsan.vn/cho-thue-shophouse-thuan-an-central-lake-90m2-5-tang-da-hoan-thien-lh-0989894845-r142780,Cho thuê Shophouse Thuận An Central Lake 90m2 5 tầng. Đã hoàn thiện. Lh 0989894845,"Gia Lâm, Hà Nội",7200,90.0,5.0,5.0,6.0,False,36.868
142554,https://batdongsan.vn/cho-thue-nha-25-tang-mat-tien-gan-truong-chinh-hoang-quoc-viet-r142554,"🏡 CHO THUÊ NHÀ 2,5 TẦNG MẶT TIỀN – GẦN TRƯỜNG CHINH & HOÀNG QUỐC VIỆT!","Huế, Thừa Thiên Huế",7200,100.0,5.0,3.0,6.0,True,12.0
142784,https://batdongsan.vn/cho-thue-shophouse-92m2-5-tang-hoan-thien-su-dung-ngay-r142784,"Cho thuê Shophouse 92m² - 5 tầng hoàn thiện, sử dụng ngay.","Gia Lâm, Hà Nội",7200,92.0,6.0,5.0,6.0,False,35999.0
142785,https://batdongsan.vn/cho-thue-nha-mat-tien-truong-vinh-ky-72m2-1lau-gan-nga-tu-chung-cu-r142785,"Cho thuê nhà mặt tiền Trương Vĩnh Ký 72m2, 1Lầu - GẦN NGÃ TƯ - CHUNG CƯ","Tân Phú, Hồ Chí Minh",7200,72.0,2.0,2.0,2.0,True,19.0
142990,https://batdongsan.vn/cho-thue-nha-tang-3-tang-4-dien-tich-100m2-r142990,"Cho thuê nhà tầng 3, tầng 4 diện tích 100m2","Đông Anh, Hà Nội",7200,100.0,1.0,3.0,3.0,False,11.0
142523,https://batdongsan.vn/cho-thue-nha-mat-tien-tan-son-nhi-72m2-3lau-29trieu-r142523,"Cho thuê nhà Mặt tiền Tân Sơn Nhì 72m2, 3Lầu - 29Triệu","Tân Phú, Hồ Chí Minh",7200,72.0,7.0,5.0,4.0,True,29.0
142713,https://batdongsan.vn/can-cho-thue-nha-3-tang-khu-do-thi-royal-park-hue-r142713,"Cần cho thuê nhà 3 tầng khu đô thị Royal Park , Huế","Huế, Thừa Thiên Huế",7200,112.0,3.0,3.0,4.0,False,10.0
142610,https://batdongsan.vn/cho-thue-nha-nguyen-can-3-tang-1-tret-1-san-thuong-r142610,Cho thuê nhà nguyên căn 3 tầng + 1 trệt + 1 sân thượng,"Bình Tân, Hồ Chí Minh",7200,6.0,6.0,3.0,4.0,False,25.0
142782,https://batdongsan.vn/cho-thue-shophouse-91m2-5-tang-hoan-thien-su-dung-ngay-lh-0989894845-r142782,"Cho thuê Shophouse 91m² - 5 tầng hoàn thiện, sử dụng ngay. Lh 0989894845","Gia Lâm, Hà Nội",7200,91.0,6.0,5.0,6.0,False,35999.0
142717,https://batdongsan.vn/cc-cho-thue-mat-bang-tang-1-lam-kho-tai-toa-nha-mat-pho-vu-tong-phan-tx-dt-12m2-gia-25-tr-r142717,"CC CHO THUÊ MẶT BẰNG TẦNG 1 LÀM KHO TẠI TÒA NHÀ MẶT PHỐ VŨ TÔNG PHAN - TX, DT 12M2, GIÁ 2.5 TR","Thanh Xuân, Hà Nội",7200,12.0,,1.0,1.0,True,2.5
142522,https://batdongsan.vn/cho-thue-nha-mat-tien-luy-ban-bich-124m2-3lau-gan-ubnd-quan-tan-phu-r142522,"Cho thuê nhà Mặt tiền Lũy Bán Bích 124m2, 3Lầu - GẦN UBND QUẬN TÂN PHÚ","Tân Phú, Hồ Chí Minh",7200,124.0,7.0,5.0,4.0,True,50.0
143760,https://batdongsan.vn/cho-thue-mat-bang-2-tang-vi-tri-gan-nha-hat-lon-0902318197-r143760,"Cho thuê Mặt bằng 2 tầng, vị trí gần Nhà Hát Lớn! 0902318197","Hoàn Kiếm, Hà Nội",6480,33.0,2.0,1.0,3.0,False,15.0
143652,https://batdongsan.vn/nha-hoan-thien-5-tang-90m2-duong-30m-cho-bac-nao-thue-kd-tai-trau-quy-gia-lam-lh-0989894845-r143652,"Nhà hoàn thiện 5 tầng 90m2 đường 30m cho bác nào thuê KD tại Trâu Quỳ, Gia Lâm. Lh 0989894845","Gia Lâm, Hà Nội",6480,91.0,5.0,5.0,6.0,False,34.999
143655,https://batdongsan.vn/nha-hoan-thien-5-tang-95m2-duong-30m-cho-bac-nao-thue-kd-tai-trau-quy-gia-lam-r143655,"Nhà hoàn thiện 5 tầng 95m2 đường 30m cho bác nào thuê KD tại Trâu Quỳ, Gia Lâm.","Gia Lâm, Hà Nội",6480,93.0,5.0,5.0,6.0,False,34.999
193805,https://batdongsan.vn/cho-thue-phong-tang-2-chung-cu-mini-tai-cong-vi-ba-dinh-ha-noi-r193805,"CHO THUÊ PHÒNG TẦNG 2 – CHUNG CƯ MINI TẠI CỐNG VỊ, BA ĐÌNH, HÀ NỘI","Ba Đình, Hà Nội",504,45.0,1.0,1.0,2.0,False,6.0
193628,https://batdongsan.vn/cho-thue-mat-bang-mat-tien-cu-xa-bac-hai-quan-10-30-trieu-4-tang-r193628,Cho thuê mặt bằng Mặt tiền Cư Xá Bắc Hải - QUẬN 10 - 30 triệu - 4 Tầng,"Quận 10, Hồ Chí Minh",504,128.0,3.0,3.0,5.0,True,30.0
195982,https://batdongsan.vn/cho-thue-nha-nguyen-can-p-tan-quy-quan-7-mat-tien-duong-so-80mu-4-tang-40trthang-r195982,"Cho thuê nhà nguyên căn – P. Tân Quy, Quận 7- Mặt tiền đường số - 80mư - 4 tầng - 40tr/tháng","Quận 7, Hồ Chí Minh",168,80.0,7.0,7.0,5.0,True,40.0
196255,https://batdongsan.vn/cho-thue-nha-35-tang-mat-tien-trung-tam-tp-hue-r196255,"🏢 CHO THUÊ NHÀ 3,5 TẦNG MẶT TIỀN – TRUNG TÂM TP HUẾ","Huế, Thừa Thiên Huế",144,70.0,3.0,3.0,6.0,True,24.5
195971,https://batdongsan.vn/cho-thue-mat-pho-chinh-tai-tang-1-va-2-o-nha-so-98-lang-ha-ha-noi-chinh-chu-r195971,Cho thuê mặt phố chính tại tầng 1 và 2 ở nhà số 98 Láng Hạ - Hà Nội. Chính chủ.,"Đống Đa, Hà Nội",168,50.0,1.0,1.0,1.0,True,65.0
194784,https://batdongsan.vn/cho-thue-nha-mat-tien-le-sat-48m2-3lau-18trieu-gan-cho-truong-hoc-r194784,"Cho thuê nhà Mặt tiền Lê Sát 48m², 3Lầu -18Triệu - GẦN CHỢ, TRƯỜNG HỌC","Tân Phú, Hồ Chí Minh",336,48.0,6.0,4.0,4.0,True,18.0
194561,https://batdongsan.vn/cho-thue-nha-nguyen-can-1-tret-1-lau-d-hoang-sa-p5quan-tan-binhtp-ho-chi-minh-r194561,"CHO THUÊ NHÀ NGUYÊN CĂN 1 TRỆT 1 LẦU – Đ. HOÀNG SA, P.5,QUẬN TÂN BÌNH,TP. HỒ CHÍ MINH","Tân Bình, Hồ Chí Minh",336,32.0,,,2.0,False,14.0
194897,https://batdongsan.vn/cho-thue-nha-rieng-3-tang-1-tum-tai-phuong-truong-dinh-quan-hai-ba-trung-ha-noi-r194897,"Cho thuê nhà riêng 3 tầng 1 tum tại Phường Trương Định, Quận Hai Bà Trưng, Hà Nội","Hai Bà Trưng, Hà Nội",336,40.0,2.0,3.0,4.0,False,12.0
195070,https://batdongsan.vn/cho-thue-nha-mat-pho-dang-tien-dong-5-tang-5wc-pccc-nha-moi-cho-thue-linh-hoat-theo-nhu-r195070,"CHO THUÊ NHÀ MẶT PHỐ - ĐẶNG TIẾN ĐÔNG, 5 TẦNG, 5WC, PCCC 
NHÀ MỚI, cho thuê linh hoạt theo nhu","Đống Đa, Hà Nội",336,68.0,5.0,,6.0,True,34.0
195057,https://batdongsan.vn/cho-thue-nha-6-tang-moi-xay-ngoc-thuy-long-bien-nha-dep-gia-tot-o-lam-vp-deu-hop-r195057,"CHO THUÊ NHÀ 6 TẦNG MỚI XÂY – NGỌC THỤY, LONG BIÊN
NHÀ ĐẸP – GIÁ TỐT – Ở/ LÀM VP ĐỀU HỢP","Long Biên, Hà Nội",336,43.0,3.0,4.0,7.0,False,12.0
194783,https://batdongsan.vn/cho-thue-nha-mat-tien-thach-lam-80m2-1lau-22trieu-gan-truong-hoc-r194783,"Cho thuê nhà Mặt Tiền Thạch Lam 80m², 1Lầu, 22Triệu - GẦN TRƯỜNG HỌC","Tân Phú, Hồ Chí Minh",336,80.0,2.0,2.0,2.0,True,22.0
193110,https://batdongsan.vn/nha-cho-thue-hem-cut-an-ninh-tret-2-lau-san-thuong-ngo-gia-tu-q10-r193110,"NHÀ CHO THUÊ HẺM CỤT AN NINH – TRỆT + 2 LẦU + SÂN THƯỢNG – NGÔ GIA TỰ, Q10.","Quận 10, Hồ Chí Minh",672,88.0,3.0,4.0,3.0,False,30.0
193391,https://batdongsan.vn/cho-thue-tang-1-va-tang-lung-mat-bang-a25-130-ba-trieu-hai-ba-trung-ha-noi-r193391,"CHO THUÊ TẦNG 1 VÀ TẦNG LỬNG – MẶT BẰNG A25, 130 BÀ TRIỆU, HAI BÀ TRƯNG, HÀ NỘI","Hai Bà Trưng, Hà Nội",504,170.0,,,1.0,False,85.0
193282,https://batdongsan.vn/cho-thue-biet-thu-my-dinh-2-lo-goc-sieu-dep-200m2-4-tang-gia-50-tr-r193282,Cho thuê biệt thự Mỹ Đình 2 lô góc siêu đẹp 200m2 4 tầng giá 50 tr,"Nam Từ Liêm, Hà Nội",672,200.0,6.0,5.0,5.0,False,50.0
193144,https://batdongsan.vn/can-sang-mat-bang-hoac-cho-thue-nha-3-tang-duong-mac-dinh-chi-phuong-cam-ly-thanh-pho-da-lat-r193144,CẦN SANG MẶT BẰNG HOẶC CHO THUÊ NHÀ 3 TẦNG ĐƯỜNG MẠC ĐỈNH CHI -  PHƯỜNG CAM LY - THÀNH PHỐ ĐÀ LẠT,"Đà Lạt, Lâm Đồng",672,50.0,,,4.0,False,7.5
196423,https://batdongsan.vn/cho-thue-nha-rieng-3-tang-phu-luong-ha-dong-gia-mem-65-trieu-r196423,"CHO THUÊ NHÀ RIÊNG 3 TẦNG PHÚ LƯƠNG – HÀ ĐÔNG, GIÁ MỀM 6,5 TRIỆU","Hà Đông, Hà Nội",96,42.0,3.0,2.0,4.0,False,6.5
196282,https://batdongsan.vn/cho-thue-mat-bang-tang-1-mat-duong-32-lai-xa-hoai-duc-ha-noi-r196282,"CHO THUÊ MẶT BẰNG TẦNG 1 – MẶT ĐƯỜNG 32 LAI XÁ, HOÀI ĐỨC, HÀ NỘI","Hoài Đức, Hà Nội",120,40.0,,,1.0,True,6.0
196558,https://batdongsan.vn/chinh-chu-cho-thue-san-tang-1-vi-tri-sieu-dep-biet-thu-tai-khu-do-thi-moi-phung-khoang-quan-nam-r196558,"CHÍNH CHỦ CHO THUÊ SÀN TẦNG 1 VỊ TRÍ SIÊU ĐẸP – BIỆT THỰ TẠI KHU ĐÔ THỊ MỚI PHÙNG KHOANG, QUẬN NAM","Nam Từ Liêm, Hà Nội",96,40.0,1.0,1.0,1.0,False,13.0
194474,https://batdongsan.vn/cho-thue-nha-mat-tien-tan-son-nhi-72m2-3lau-27trieu-r194474,"Cho thuê nhà Mặt tiền Tân Sơn Nhì 72m², 3Lầu - 27Triệu","Tân Phú, Hồ Chí Minh",336,72.0,5.0,5.0,4.0,True,27.0
194313,https://batdongsan.vn/cho-thue-nha-mat-tien-le-thuc-hoach-88m2-2lau-khu-van-phongtruong-hoc-r194313,"Cho thuê nhà Mặt tiền Lê Thúc Hoạch 88m², 2Lầu - KHU VĂN PHÒNG,TRƯỜNG HỌC","Tân Phú, Hồ Chí Minh",336,88.0,4.0,3.0,3.0,True,27.0
194398,https://batdongsan.vn/chinh-chu-cho-thue-san-tang-1-vi-tri-sieu-dep-biet-thu-khu-do-thi-moi-phung-khoang-quan-nam-tu-r194398,"CHÍNH CHỦ CHO THUÊ SÀN TẦNG 1 VỊ TRÍ SIÊU ĐẸP – BIỆT THỰ, KHU ĐÔ THỊ MỚI PHÙNG KHOANG, QUẬN NAM TỪ","Nam Từ Liêm, Hà Nội",336,40.0,1.0,1.0,1.0,False,13.0
194312,https://batdongsan.vn/cho-thue-nha-mat-tien-le-trong-tan-72m2-2lau-25trieu-r194312,"Cho thuê nhà Mặt tiền Lê Trọng Tấn 72m², 2Lầu - 25Triệu","Tân Phú, Hồ Chí Minh",336,72.0,4.0,1.0,3.0,True,25.0
194007,https://batdongsan.vn/linhhk-cho-thue-gia-ngu-60m-tang-2-view-hang-dao-hop-xuong-studio-r194007,"LinhHK cho thuê Gia Ngư 60m tầng 2, view Hàng Đào – hợp xưởng, studio","Hoàn Kiếm, Hà Nội",504,60.0,,,2.0,False,10.0
141551,https://batdongsan.vn/cho-thue-toa-nha-mat-tien-tan-ky-tan-quy-210m2-4lau-ngay-nga-tu-r141551,Cho thuê Tòa nhà Mặt tiền Tân Kỳ Tân Quý 210m2 - 4Lầu - NGAY NGÃ TƯ,"Tân Phú, Hồ Chí Minh",7200,210.0,8.0,9.0,5.0,True,79.0
141334,https://batdongsan.vn/cho-thue-nha-mat-tien-cn1-100m2-1lau-khu-an-uong-dich-vu-r141334,Cho thuê nhà  Mặt Tiền CN1 100m2 - 1Lầu - Khu ĂN UỐNG - DỊCH VỤ,"Tân Phú, Hồ Chí Minh",7200,100.0,1.0,2.0,2.0,True,19.0
141747,https://batdongsan.vn/cho-thue-nha-mat-tien-le-trong-tan-68m2-4lau-gan-aeon-r141747,Cho thuê nhà Mặt tiền Lê Trọng Tấn 68m2 - 4LẦU - GẦN AEON,"Tân Phú, Hồ Chí Minh",7200,68.0,8.0,8.0,5.0,True,39.0
141752,https://batdongsan.vn/cho-thue-nha-mat-tien-luy-ban-bich-72m2-2lau-st-19trieu-r141752,"Cho thuê nhà Mặt tiền Lũy Bán Bích 72m2, 2Lầu +ST - 19Triệu","Tân Phú, Hồ Chí Minh",7200,72.0,7.0,4.0,3.0,True,19.0
141652,https://batdongsan.vn/nha-nguyen-can-gia-re-chinh-chu-cho-thue-nha-nguyen-can-3-tang-1-tum-tai-hai-ha-trung-ha-noi-r141652,"NHÀ NGUYÊN CĂN GIÁ RẺ- CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN 3 TẦNG 1 TUM TẠI HAI HÀ TRƯNG , HÀ NỘI","Hai Bà Trưng, Hà Nội",7200,40.0,3.0,2.0,4.0,False,11.0
141377,https://batdongsan.vn/cho-thue-nha-3-tang-ton-that-duong-ky-canh-ho-dac-di-tp-hue-r141377,✅ 🏠 CHO THUÊ NHÀ 3 TẦNG TÔN THẤT DƯƠNG KỴ CẠNH HỒ ĐẮC DI TP HUẾ.,"Huế, Thừa Thiên Huế",7200,100.0,3.0,3.0,4.0,False,9.5
141139,https://batdongsan.vn/cho-thue-nha-4-tang-mat-tien-khu-kiem-hue-tp-hue-co-7pn-khep-kin-r141139,"🔥 CHO THUÊ NHÀ 4 TẦNG MẶT TIỀN – KHU KIỂM HUỆ, TP. HUẾ CÓ 7PN Khép Kín 🔥","Huế, Thừa Thiên Huế",7200,120.0,7.0,7.0,5.0,True,15.0
141387,https://batdongsan.vn/cho-thue-nha-3-tang-kiet-o-to-tran-phu-r141387,✅ CHO THUÊ NHÀ 3 TẦNG KIỆT Ô TÔ TRẦN PHÚ,"Huế, Thừa Thiên Huế",7200,75.0,3.0,3.0,4.0,False,10.0
141002,https://batdongsan.vn/nha-3-lau-co-noi-that-hem-xh-phan-huy-ich-p14-4x17m-r141002,"Nhà 3 Lầu Có Nội Thất Hẻm XH Phan Huy Ích, P14_4x17m","Gò Vấp, Hồ Chí Minh",7200,250.0,4.0,5.0,4.0,False,15.0
140867,https://batdongsan.vn/cho-thue-nha-mat-tien-truong-vinh-ky-76m2-2lau-gan-nga-4-r140867,"Cho thuê nhà Mặt tiền Trương Vĩnh Ký 76m2, 2Lầu - GẦN NGÃ 4","Tân Phú, Hồ Chí Minh",7200,76.0,4.0,3.0,3.0,True,25.0
141435,https://batdongsan.vn/nha-moi-1-lau-lam-van-phong-ngay-truong-tieu-hoc-binh-long-r141435,Nhà Mới 1 Lầu Làm Văn Phòng Ngay Trường Tiểu Học Bình Long,"Bình Tân, Hồ Chí Minh",7200,55.0,2.0,2.0,2.0,False,6.0
141191,https://batdongsan.vn/chinh-chu-ho-thuevan-phong-cafe-view-tang-8-bao-tron-tan-trieu-trung-tam-day-hoc-lam-truong-r141191,"Chính chủ ho thuê:Văn Phòng, Cafe (view tầng 8 bao trọn Tân Triều), Trung tâm dạy học, làm trường","Hà Đông, Hà Nội",7200,250.0,,,8.0,False,160.0
140870,https://batdongsan.vn/cho-thue-nha-mat-tien-pham-van-xao-80m2-2lau-gan-chung-cu-r140870,"Cho thuê nhà Mặt tiền Phạm Văn Xảo 80m2, 2Lầu - GẦN CHUNG CƯ","Tân Phú, Hồ Chí Minh",7200,80.0,4.0,5.0,3.0,True,22.0
141369,https://batdongsan.vn/cho-thue-nha-2-tang-kiet-oto-bui-thi-xuan-gan-cau-nguyen-hoang-r141369,✅ 🏠 CHO THUÊ NHÀ 2 TẦNG KIỆT OTO BÙI THỊ XUÂN - GẦN CẦU NGUYỄN HOÀNG,"Huế, Thừa Thiên Huế",7200,100.0,3.0,2.0,3.0,False,7.0
141095,https://batdongsan.vn/hem-o-to-nha-4-tang-full-noi-that-hoang-quoc-viet-q7-50m2-chi-9ty-r141095,"Hẻm ô tô, Nhà 4 Tầng Full nội thất, Hoàng Quốc Việt Q7, 50M2 Chỉ 9Tỷ.","Quận 7, Hồ Chí Minh",7200,50.0,4.0,5.0,5.0,False,9000.0
140505,https://batdongsan.vn/mat-bang-kinh-doanh-hoan-hao-33m2-2-tang-mat-pho-o-tot-tai-hoan-kiem-r140505,"Mặt bằng kinh doanh hoàn hảo 33m2 2 tầng, mặt phố ô tôt tại Hoàn Kiếm","Hoàn Kiếm, Hà Nội",7200,33.0,2.0,1.0,3.0,True,15.0
140664,https://batdongsan.vn/cho-thue-4-mat-bang-tang-4-mat-tien-duong-le-loi-r140664,🚀 CHO THUÊ 4 MẶT BẰNG TẦNG 4 – MẶT TIỀN ĐƯỜNG LÊ LỢI 🌟,"Huế, Thừa Thiên Huế",7200,35.0,4.0,4.0,4.0,True,7.0
140580,https://batdongsan.vn/cho-thue-nha-3-tang-kiet-o-to-ba-trieu-7-phong-ngu-r140580,"🏠 🔥 Cho thuê nhà 3 tầng kiệt ô tô BÀ TRIỆU, 7 phòng ngủ.","Huế, Thừa Thiên Huế",7200,100.0,7.0,5.0,4.0,False,15.0
139438,https://batdongsan.vn/nha-3-lau-pham-van-chieu-p14-dt-224m2-hxh-r139438,"NHà 3 Lầu Phạm Văn Chiêu, P14_DT: 224m2_HXH","Gò Vấp, Hồ Chí Minh",7200,224.0,5.0,3.0,4.0,False,21.0
